run_name,epoch,lr,dropout,weight_decay,train_acc,val_acc,overfitting_gap,use_focal_loss,timestamp,subdir,lr_extracted,dropout_extracted,weight_decay_extracted,focal_extracted
lr2e-6_dr0.3_wd5e-4,138,2e-06,0.3,0.0005,73.09,69.41,3.68,0,2025-08-13 10:27:34,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.4_wd2e-3,56,2e-06,0.4,0.002,62.59,65.58,-2.99,0,2025-08-13 10:27:43,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd1e-3,86,2e-06,0.4,0.001,65.47,67.11,-1.64,0,2025-08-13 10:28:14,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,121,2e-06,0.4,0.001,63.08,67.41,-4.33,1,2025-08-13 10:28:16,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,102,2e-06,0.4,0.0005,63.63,69.03,-5.4,1,2025-08-13 10:28:36,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,71,2e-06,0.4,0.002,59.19,64.45,-5.26,1,2025-08-13 10:28:40,.,2e-06,0.4,0.002,True
lr2e-6_dr0.3_wd1e-3,110,2e-06,0.3,0.001,70.92,68.74,2.18,0,2025-08-13 10:28:49,.,2e-06,0.3,0.001,False
lr2e-6_dr0.4_wd5e-4,82,2e-06,0.4,0.0005,66.15,67.45,-1.3,0,2025-08-13 10:28:49,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.4_wd2e-3,57,2e-06,0.4,0.002,63.0,65.9,-2.9,0,2025-08-13 10:29:45,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd1e-3,87,2e-06,0.4,0.001,65.32,66.87,-1.55,0,2025-08-13 10:30:15,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,122,2e-06,0.4,0.001,62.76,67.49,-4.73,1,2025-08-13 10:30:16,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,72,2e-06,0.4,0.002,58.84,64.06,-5.23,1,2025-08-13 10:30:42,.,2e-06,0.4,0.002,True
lr2e-6_dr0.3_wd5e-4,139,2e-06,0.3,0.0005,73.06,69.07,4.0,0,2025-08-13 10:31:15,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.4_wd2e-3,58,2e-06,0.4,0.002,62.55,65.23,-2.69,0,2025-08-13 10:31:46,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd1e-3,88,2e-06,0.4,0.001,65.67,67.29,-1.62,0,2025-08-13 10:32:15,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,103,2e-06,0.4,0.0005,63.62,67.53,-3.91,1,2025-08-13 10:32:15,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,123,2e-06,0.4,0.001,62.86,67.05,-4.19,1,2025-08-13 10:32:19,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd5e-4,83,2e-06,0.4,0.0005,66.31,68.08,-1.77,0,2025-08-13 10:32:29,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.3_wd1e-3,111,2e-06,0.3,0.001,71.34,68.58,2.75,0,2025-08-13 10:32:29,.,2e-06,0.3,0.001,False
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,73,2e-06,0.4,0.002,59.34,65.09,-5.76,1,2025-08-13 10:32:42,.,2e-06,0.4,0.002,True
lr2e-6_dr0.4_wd2e-3,59,2e-06,0.4,0.002,62.82,65.58,-2.75,0,2025-08-13 10:33:47,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd1e-3,89,2e-06,0.4,0.001,65.96,66.75,-0.79,0,2025-08-13 10:34:18,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,124,2e-06,0.4,0.001,62.44,67.25,-4.81,1,2025-08-13 10:34:19,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,74,2e-06,0.4,0.002,59.57,64.57,-5.0,1,2025-08-13 10:34:43,.,2e-06,0.4,0.002,True
lr2e-6_dr0.3_wd5e-4,140,2e-06,0.3,0.0005,73.05,69.31,3.74,0,2025-08-13 10:34:56,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.4_wd2e-3,60,2e-06,0.4,0.002,62.78,64.91,-2.13,0,2025-08-13 10:35:47,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,104,2e-06,0.4,0.0005,63.7,68.14,-4.44,1,2025-08-13 10:35:54,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.4_wd5e-4,84,2e-06,0.4,0.0005,66.3,67.9,-1.59,0,2025-08-13 10:36:08,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.3_wd1e-3,112,2e-06,0.3,0.001,71.18,68.66,2.52,0,2025-08-13 10:36:10,.,2e-06,0.3,0.001,False
lr2e-6_dr0.4_wd1e-3,90,2e-06,0.4,0.001,66.02,66.75,-0.73,0,2025-08-13 10:36:18,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,125,2e-06,0.4,0.001,62.5,67.31,-4.81,1,2025-08-13 10:36:20,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,75,2e-06,0.4,0.002,59.43,64.69,-5.26,1,2025-08-13 10:36:43,.,2e-06,0.4,0.002,True
lr2e-6_dr0.4_wd2e-3,61,2e-06,0.4,0.002,62.91,64.41,-1.49,0,2025-08-13 10:37:48,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd1e-3,91,2e-06,0.4,0.001,66.46,67.07,-0.61,0,2025-08-13 10:38:19,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,126,2e-06,0.4,0.001,62.43,67.17,-4.74,1,2025-08-13 10:38:20,.,2e-06,0.4,0.001,True
lr2e-6_dr0.3_wd5e-4,141,2e-06,0.3,0.0005,72.34,68.32,4.02,0,2025-08-13 10:38:38,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,76,2e-06,0.4,0.002,59.83,65.25,-5.43,1,2025-08-13 10:38:43,.,2e-06,0.4,0.002,True
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,105,2e-06,0.4,0.0005,63.78,69.29,-5.51,1,2025-08-13 10:39:32,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.4_wd5e-4,85,2e-06,0.4,0.0005,66.76,67.13,-0.37,0,2025-08-13 10:39:47,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.4_wd2e-3,62,2e-06,0.4,0.002,62.88,64.67,-1.79,0,2025-08-13 10:39:48,.,2e-06,0.4,0.002,False
lr2e-6_dr0.3_wd1e-3,113,2e-06,0.3,0.001,71.25,68.79,2.47,0,2025-08-13 10:39:50,.,2e-06,0.3,0.001,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,127,2e-06,0.4,0.001,62.59,67.39,-4.8,1,2025-08-13 10:40:18,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd1e-3,92,2e-06,0.4,0.001,66.27,67.92,-1.64,0,2025-08-13 10:40:22,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,77,2e-06,0.4,0.002,59.71,64.67,-4.96,1,2025-08-13 10:40:46,.,2e-06,0.4,0.002,True
lr2e-6_dr0.4_wd2e-3,63,2e-06,0.4,0.002,62.52,65.5,-2.98,0,2025-08-13 10:41:48,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,128,2e-06,0.4,0.001,62.39,67.21,-4.82,1,2025-08-13 10:42:18,.,2e-06,0.4,0.001,True
lr2e-6_dr0.3_wd5e-4,142,2e-06,0.3,0.0005,73.01,69.49,3.52,0,2025-08-13 10:42:19,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.4_wd1e-3,93,2e-06,0.4,0.001,66.4,67.49,-1.09,0,2025-08-13 10:42:24,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,78,2e-06,0.4,0.002,60.06,65.25,-5.2,1,2025-08-13 10:42:46,.,2e-06,0.4,0.002,True
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,106,2e-06,0.4,0.0005,64.02,68.38,-4.36,1,2025-08-13 10:43:12,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.4_wd5e-4,86,2e-06,0.4,0.0005,66.35,68.81,-2.45,0,2025-08-13 10:43:25,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.3_wd1e-3,114,2e-06,0.3,0.001,71.17,68.68,2.49,0,2025-08-13 10:43:30,.,2e-06,0.3,0.001,False
lr2e-6_dr0.4_wd2e-3,64,2e-06,0.4,0.002,63.06,65.11,-2.05,0,2025-08-13 10:43:48,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,129,2e-06,0.4,0.001,62.73,67.27,-4.54,1,2025-08-13 10:44:17,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd1e-3,94,2e-06,0.4,0.001,66.42,67.45,-1.03,0,2025-08-13 10:44:25,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,79,2e-06,0.4,0.002,59.65,65.09,-5.44,1,2025-08-13 10:44:47,.,2e-06,0.4,0.002,True
lr2e-6_dr0.4_wd2e-3,65,2e-06,0.4,0.002,62.74,66.83,-4.09,0,2025-08-13 10:45:48,.,2e-06,0.4,0.002,False
lr2e-6_dr0.3_wd5e-4,143,2e-06,0.3,0.0005,72.88,68.91,3.97,0,2025-08-13 10:46:01,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,130,2e-06,0.4,0.001,62.65,67.43,-4.78,1,2025-08-13 10:46:16,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd1e-3,95,2e-06,0.4,0.001,66.17,68.04,-1.87,0,2025-08-13 10:46:25,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,80,2e-06,0.4,0.002,60.02,65.46,-5.44,1,2025-08-13 10:46:48,.,2e-06,0.4,0.002,True
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,107,2e-06,0.4,0.0005,63.87,68.85,-4.97,1,2025-08-13 10:46:50,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.4_wd5e-4,87,2e-06,0.4,0.0005,66.9,68.48,-1.58,0,2025-08-13 10:47:06,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.3_wd1e-3,115,2e-06,0.3,0.001,71.85,68.54,3.31,0,2025-08-13 10:47:10,.,2e-06,0.3,0.001,False
lr2e-6_dr0.4_wd2e-3,66,2e-06,0.4,0.002,63.26,66.24,-2.98,0,2025-08-13 10:47:50,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,131,2e-06,0.4,0.001,62.97,67.43,-4.46,1,2025-08-13 10:48:16,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd1e-3,96,2e-06,0.4,0.001,66.66,67.66,-0.99,0,2025-08-13 10:48:27,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,81,2e-06,0.4,0.002,60.14,65.94,-5.8,1,2025-08-13 10:48:50,.,2e-06,0.4,0.002,True
lr2e-6_dr0.3_wd5e-4,144,2e-06,0.3,0.0005,73.28,69.01,4.27,0,2025-08-13 10:49:42,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.4_wd2e-3,67,2e-06,0.4,0.002,63.32,66.08,-2.76,0,2025-08-13 10:49:52,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,132,2e-06,0.4,0.001,62.67,67.27,-4.6,1,2025-08-13 10:50:15,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd1e-3,97,2e-06,0.4,0.001,66.56,67.7,-1.13,0,2025-08-13 10:50:27,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,108,2e-06,0.4,0.0005,64.3,67.21,-2.91,1,2025-08-13 10:50:29,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.4_wd5e-4,88,2e-06,0.4,0.0005,66.98,68.48,-1.5,0,2025-08-13 10:50:45,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.3_wd1e-3,116,2e-06,0.3,0.001,71.99,68.22,3.77,0,2025-08-13 10:50:51,.,2e-06,0.3,0.001,False
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,82,2e-06,0.4,0.002,60.25,65.82,-5.57,1,2025-08-13 10:50:52,.,2e-06,0.4,0.002,True
lr2e-6_dr0.4_wd2e-3,68,2e-06,0.4,0.002,62.99,65.96,-2.97,0,2025-08-13 10:51:53,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,133,2e-06,0.4,0.001,63.07,67.76,-4.69,1,2025-08-13 10:52:14,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd1e-3,98,2e-06,0.4,0.001,66.71,66.97,-0.26,0,2025-08-13 10:52:28,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,83,2e-06,0.4,0.002,60.29,66.0,-5.72,1,2025-08-13 10:52:55,.,2e-06,0.4,0.002,True
lr2e-6_dr0.3_wd5e-4,145,2e-06,0.3,0.0005,73.53,68.95,4.58,0,2025-08-13 10:53:24,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.4_wd2e-3,69,2e-06,0.4,0.002,63.6,65.92,-2.32,0,2025-08-13 10:54:05,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,109,2e-06,0.4,0.0005,64.6,67.29,-2.69,1,2025-08-13 10:54:20,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,134,2e-06,0.4,0.001,62.78,67.64,-4.86,1,2025-08-13 10:54:35,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd5e-4,89,2e-06,0.4,0.0005,67.39,68.0,-0.61,0,2025-08-13 10:54:37,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.3_wd1e-3,117,2e-06,0.3,0.001,72.18,68.89,3.29,0,2025-08-13 10:54:43,.,2e-06,0.3,0.001,False
lr2e-6_dr0.4_wd1e-3,99,2e-06,0.4,0.001,66.95,67.43,-0.48,0,2025-08-13 10:54:49,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,84,2e-06,0.4,0.002,60.44,65.96,-5.52,1,2025-08-13 10:55:22,.,2e-06,0.4,0.002,True
lr2e-6_dr0.4_wd2e-3,70,2e-06,0.4,0.002,64.06,65.7,-1.64,0,2025-08-13 10:56:23,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,135,2e-06,0.4,0.001,62.86,67.76,-4.9,1,2025-08-13 10:56:45,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd1e-3,100,2e-06,0.4,0.001,67.03,67.49,-0.46,0,2025-08-13 10:56:59,.,2e-06,0.4,0.001,False
lr2e-6_dr0.3_wd5e-4,146,2e-06,0.3,0.0005,74.02,68.79,5.23,0,2025-08-13 10:57:18,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,85,2e-06,0.4,0.002,60.77,66.42,-5.65,1,2025-08-13 10:57:29,.,2e-06,0.4,0.002,True
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,110,2e-06,0.4,0.0005,64.11,68.28,-4.17,1,2025-08-13 10:58:06,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.4_wd5e-4,90,2e-06,0.4,0.0005,67.38,68.74,-1.36,0,2025-08-13 10:58:23,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.3_wd1e-3,118,2e-06,0.3,0.001,71.81,69.11,2.7,0,2025-08-13 10:58:31,.,2e-06,0.3,0.001,False
lr2e-6_dr0.4_wd2e-3,71,2e-06,0.4,0.002,63.69,66.0,-2.31,0,2025-08-13 10:58:32,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,136,2e-06,0.4,0.001,63.35,67.8,-4.45,1,2025-08-13 10:58:52,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd1e-3,101,2e-06,0.4,0.001,67.06,68.2,-1.14,0,2025-08-13 10:59:04,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,86,2e-06,0.4,0.002,60.47,66.79,-6.32,1,2025-08-13 10:59:38,.,2e-06,0.4,0.002,True
lr2e-6_dr0.4_wd2e-3,72,2e-06,0.4,0.002,63.92,65.68,-1.76,0,2025-08-13 11:00:42,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,137,2e-06,0.4,0.001,63.01,67.47,-4.46,1,2025-08-13 11:01:03,.,2e-06,0.4,0.001,True
lr2e-6_dr0.3_wd5e-4,147,2e-06,0.3,0.0005,74.04,69.11,4.93,0,2025-08-13 11:01:07,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.4_wd1e-3,102,2e-06,0.4,0.001,67.36,67.92,-0.55,0,2025-08-13 11:01:22,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,111,2e-06,0.4,0.0005,64.64,68.72,-4.08,1,2025-08-13 11:02:01,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,87,2e-06,0.4,0.002,60.43,66.89,-6.46,1,2025-08-13 11:02:05,.,2e-06,0.4,0.002,True
lr2e-6_dr0.4_wd5e-4,91,2e-06,0.4,0.0005,67.59,68.62,-1.03,0,2025-08-13 11:02:20,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.3_wd1e-3,119,2e-06,0.3,0.001,72.31,68.79,3.53,0,2025-08-13 11:02:29,.,2e-06,0.3,0.001,False
lr2e-6_dr0.4_wd2e-3,73,2e-06,0.4,0.002,64.42,66.12,-1.7,0,2025-08-13 11:03:20,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,138,2e-06,0.4,0.001,63.29,67.55,-4.27,1,2025-08-13 11:03:42,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd1e-3,103,2e-06,0.4,0.001,67.43,67.66,-0.22,0,2025-08-13 11:03:57,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,88,2e-06,0.4,0.002,60.45,66.69,-6.23,1,2025-08-13 11:04:36,.,2e-06,0.4,0.002,True
lr2e-6_dr0.3_wd5e-4,148,2e-06,0.3,0.0005,74.41,68.6,5.81,0,2025-08-13 11:05:07,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.4_wd2e-3,74,2e-06,0.4,0.002,64.46,66.08,-1.62,0,2025-08-13 11:05:44,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,112,2e-06,0.4,0.0005,64.22,68.58,-4.37,1,2025-08-13 11:05:55,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,139,2e-06,0.4,0.001,63.06,67.53,-4.47,1,2025-08-13 11:06:00,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd5e-4,92,2e-06,0.4,0.0005,67.67,68.14,-0.47,0,2025-08-13 11:06:13,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.4_wd1e-3,104,2e-06,0.4,0.001,67.79,68.08,-0.29,0,2025-08-13 11:06:15,.,2e-06,0.4,0.001,False
lr2e-6_dr0.3_wd1e-3,120,2e-06,0.3,0.001,72.26,68.79,3.47,0,2025-08-13 11:06:23,.,2e-06,0.3,0.001,False
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,89,2e-06,0.4,0.002,61.06,66.77,-5.71,1,2025-08-13 11:06:50,.,2e-06,0.4,0.002,True
lr2e-6_dr0.4_wd2e-3,75,2e-06,0.4,0.002,64.18,65.78,-1.6,0,2025-08-13 11:07:56,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,140,2e-06,0.4,0.001,62.85,67.51,-4.66,1,2025-08-13 11:08:07,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd1e-3,105,2e-06,0.4,0.001,67.4,68.14,-0.74,0,2025-08-13 11:08:23,.,2e-06,0.4,0.001,False
lr2e-6_dr0.3_wd5e-4,149,2e-06,0.3,0.0005,75.01,69.09,5.92,0,2025-08-13 11:08:55,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,90,2e-06,0.4,0.002,61.19,66.87,-5.68,1,2025-08-13 11:09:00,.,2e-06,0.4,0.002,True
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,113,2e-06,0.4,0.0005,64.22,68.48,-4.26,1,2025-08-13 11:09:38,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.4_wd5e-4,93,2e-06,0.4,0.0005,67.71,68.36,-0.65,0,2025-08-13 11:09:56,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.4_wd2e-3,76,2e-06,0.4,0.002,64.49,66.71,-2.21,0,2025-08-13 11:10:01,.,2e-06,0.4,0.002,False
lr2e-6_dr0.3_wd1e-3,121,2e-06,0.3,0.001,72.46,68.58,3.88,0,2025-08-13 11:10:09,.,2e-06,0.3,0.001,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,141,2e-06,0.4,0.001,62.73,67.7,-4.97,1,2025-08-13 11:10:12,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd1e-3,106,2e-06,0.4,0.001,67.24,67.7,-0.45,0,2025-08-13 11:10:27,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,91,2e-06,0.4,0.002,61.1,66.81,-5.71,1,2025-08-13 11:11:05,.,2e-06,0.4,0.002,True
lr2e-6_dr0.4_wd2e-3,77,2e-06,0.4,0.002,64.46,66.99,-2.53,0,2025-08-13 11:12:08,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,142,2e-06,0.4,0.001,62.66,67.17,-4.51,1,2025-08-13 11:12:16,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd1e-3,107,2e-06,0.4,0.001,67.27,66.97,0.3,0,2025-08-13 11:12:31,.,2e-06,0.4,0.001,False
lr2e-6_dr0.3_wd5e-4,150,2e-06,0.3,0.0005,75.66,69.33,6.33,0,2025-08-13 11:12:40,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,92,2e-06,0.4,0.002,61.31,66.16,-4.85,1,2025-08-13 11:13:08,.,2e-06,0.4,0.002,True
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,114,2e-06,0.4,0.0005,64.07,68.5,-4.43,1,2025-08-13 11:13:19,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.4_wd5e-4,94,2e-06,0.4,0.0005,68.26,67.88,0.38,0,2025-08-13 11:13:38,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.3_wd1e-3,122,2e-06,0.3,0.001,72.3,68.99,3.31,0,2025-08-13 11:13:52,.,2e-06,0.3,0.001,False
lr2e-6_dr0.4_wd2e-3,78,2e-06,0.4,0.002,64.64,65.88,-1.24,0,2025-08-13 11:14:15,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,143,2e-06,0.4,0.001,63.38,67.33,-3.95,1,2025-08-13 11:14:20,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd1e-3,108,2e-06,0.4,0.001,67.55,67.78,-0.22,0,2025-08-13 11:14:34,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,93,2e-06,0.4,0.002,61.23,66.16,-4.93,1,2025-08-13 11:15:12,.,2e-06,0.4,0.002,True
lr2e-6_dr0.4_wd2e-3,79,2e-06,0.4,0.002,65.15,67.49,-2.34,0,2025-08-13 11:16:21,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,144,2e-06,0.4,0.001,63.09,67.43,-4.35,1,2025-08-13 11:16:23,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd1e-3,109,2e-06,0.4,0.001,67.84,67.64,0.21,0,2025-08-13 11:16:38,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,115,2e-06,0.4,0.0005,65.25,68.24,-2.99,1,2025-08-13 11:16:59,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,94,2e-06,0.4,0.002,61.27,66.81,-5.54,1,2025-08-13 11:17:16,.,2e-06,0.4,0.002,True
lr2e-6_dr0.4_wd5e-4,95,2e-06,0.4,0.0005,68.19,68.83,-0.64,0,2025-08-13 11:17:20,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.3_wd1e-3,123,2e-06,0.3,0.001,72.94,68.22,4.72,0,2025-08-13 11:17:36,.,2e-06,0.3,0.001,False
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,145,2e-06,0.4,0.001,63.14,67.64,-4.49,1,2025-08-13 11:18:26,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd2e-3,80,2e-06,0.4,0.002,64.96,67.29,-2.33,0,2025-08-13 11:18:28,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd1e-3,110,2e-06,0.4,0.001,68.67,67.31,1.36,0,2025-08-13 11:18:42,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,95,2e-06,0.4,0.002,61.15,67.11,-5.96,1,2025-08-13 11:19:20,.,2e-06,0.4,0.002,True
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,146,2e-06,0.4,0.001,63.22,67.55,-4.34,1,2025-08-13 11:20:29,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd2e-3,81,2e-06,0.4,0.002,64.99,66.91,-1.92,0,2025-08-13 11:20:36,.,2e-06,0.4,0.002,False
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,116,2e-06,0.4,0.0005,64.52,68.79,-4.27,1,2025-08-13 11:20:41,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.4_wd1e-3,111,2e-06,0.4,0.001,67.97,67.86,0.12,0,2025-08-13 11:20:46,.,2e-06,0.4,0.001,False
lr2e-6_dr0.4_wd5e-4,96,2e-06,0.4,0.0005,68.21,68.81,-0.6,0,2025-08-13 11:21:04,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.3_wd1e-3,124,2e-06,0.3,0.001,72.77,68.64,4.12,0,2025-08-13 11:21:21,.,2e-06,0.3,0.001,False
lr2e-6_dr0.4_wd2e-3_focal_focal_focal,96,2e-06,0.4,0.002,62.0,67.21,-5.21,1,2025-08-13 11:21:26,.,2e-06,0.4,0.002,True
lr2e-6_dr0.4_wd1e-3_focal_focal_focal,147,2e-06,0.4,0.001,63.61,67.62,-4.0,1,2025-08-13 11:22:29,.,2e-06,0.4,0.001,True
lr2e-6_dr0.4_wd2e-3,82,2e-06,0.4,0.002,65.14,67.05,-1.91,0,2025-08-13 11:22:37,.,2e-06,0.4,0.002,False
lr2e-6_dr0.5_wd5e-4_focal_focal_focal,1,2e-06,0.5,0.0005,51.57,55.75,-4.18,1,2025-08-13 11:22:37,.,2e-06,0.5,0.0005,True
