,id_,pre_id,post_id,dist_to_post_syn_soma,dist_to_pre_syn_soma,size,center_position,synapses_depth_in_post,synapses_depth_in_pre,compartment_in_post_syn_soma,compartment_in_pre_syn_soma,pre_clf_type,pre_cell_type,pre_m_type,post_clf_type,post_cell_type,post_mtype_type
11264,95753973,864691135992809921,864691136105946841,113.75006224060058,252.80586413574215,5824,[139161. 131880.  25146.],-1.0,-1.0,3.0,3.0,I,BC,PTC,E,23P,L3b
11265,280124495,864691136005069514,864691136100706421,61.73479627990723,491.4118725128174,9056,[246918. 197566.  25740.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L6short-a
11266,313156232,864691136911879022,864691135384180203,0.0,203.09695639038085,904,[266767. 177875.  23594.],-1.0,-1.0,3.0,2.0,I,MC,DTC,I,MC,DTC
11267,226108557,864691135916052070,864691136618488205,46.40497909545898,81.28069787597656,5212,[218098. 117282.  25349.],-1.0,-1.0,3.0,3.0,E,23P,L2a,I,MC,DTC
11268,47005234,864691135569839750,864691135927122644,43.88936553955078,196.2763941040039,4460,[27777.25  39242.25    474.275],-1.0,-1.0,3.0,3.0,E,4P,L4a,I,MC,DTC
11269,134233289,864691135716301338,864691135701697659,143.08526837158203,372.0234279060364,5500,[159750. 194140.  17291.],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,BC,PTC
11270,108193929,864691136176197126,864691135397535009,93.2537709350586,97.0117734375,37668,[150086. 125429.  17752.],-1.0,-1.0,3.0,3.0,E,23P,L2a,E,23P,L3b
11271,289252397,864691135279494561,864691135374650953,63.796190826416016,69.7299532775879,3940,[63885.    41142.      526.875],-1.0,-1.0,3.0,3.0,E,4P,L4b,E,4P,L4a
11272,371527622,864691135946317604,864691135383193562,47.783371307373045,1151.1165779190064,6908,[306068. 107025.  25114.],-1.0,-1.0,3.0,2.0,E,23P,L3b,E,23P,L2b
11273,441389218,864691135273243921,864691135758510926,30.88078173828125,175.7071449661255,10524,[344315. 197280.  18334.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5b,I,BC,PTC
11274,408832131,864691135234090073,864691135810330316,11.309929809570312,246.3355775604248,7012,[81263.5 42007.5   423.1],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-ET,L5a
11275,164428954,864691136380353237,864691135700625954,170.98504992675782,230.2045732040405,4964,[181316.  91574.  25211.],-1.0,-1.0,3.0,2.0,I,MC,DTC,I,BC,DTC
11276,109688688,864691136310723930,864691136423518767,21.290374267578127,87.84366519165039,2820,[37378.5 27448.5   479.9],-1.0,-1.0,3.0,3.0,I,NGC,STC,E,23P,L2a
11277,46748509,864691135927662036,864691135927122644,10.8069814453125,305.89681620788576,11560,[112094. 163140.  18567.],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,MC,DTC
11278,398156402,864691135837587603,864691135585601660,164.57164556884766,224.11419508361817,3988,[321718. 160290.  21817.],-1.0,-1.0,3.0,2.0,I,MC,DTC,I,MC,ITC
11279,332117700,864691135963906762,864691135383871962,76.99841928100587,267.3742395935059,5660,[281840. 110354.  24775.],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,BC,PTC
11280,445313202,864691135738487188,864691135684044786,34.01611474609375,61.96785290527344,5020,[350209. 177334.  16141.],-1.0,-1.0,3.0,3.0,E,5P-IT,L5a,E,5P-ET,L5ET
11281,312895725,864691135013528566,864691135118513885,27.055441345214845,145.62189756774902,1920,[66496.75 25480.75   434.65],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2b
11282,281875350,864691135273233425,864691135386379905,61.149590881347656,402.1384775543213,7824,[252966. 144162.  18919.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,4P,L3b
11283,141081717,864691136904761266,864691135992790209,189.7657561645508,895.5250737419128,1892,[165824. 186516.  22398.],-1.0,-1.0,3.0,2.0,E,23P,L3a,I,BPC,ITC
11284,133367233,864691135385595989,864691136297546523,80.23463021850586,132.1652356262207,3648,[159659. 212563.  23158.],-1.0,-1.0,3.0,3.0,E,5P-ET,L5ET,E,6P-IT,L6tall-b
11285,441889525,864691136298180123,864691136267246068,23.251731201171875,331.9554329223633,2072,[86110.5  32471.5    439.05],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3b
11286,154996923,864691136389301111,864691135838411155,87.55178845214844,176.8108479614258,5700,[174448. 177666.  16963.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5b,I,MC,DTC
11287,261166575,864691135772590411,864691135464183621,51.58017456054687,74.54937268066406,4068,[59577.25 33661.25   447.5 ],-1.0,-1.0,3.0,3.0,E,23P,L2c,E,23P,L3b
11288,345660961,864691136085277292,864691135560524513,44.60112554931641,257.0475845031738,2624,[287698. 216086.  26254.],-1.0,-1.0,3.0,2.0,E,6P-IT,L6short-a,E,6P-IT,L6short-b
11289,195169369,864691135468786316,864691136209486268,81.73583374023437,130.1493988647461,11336,[198236. 134284.  24433.],-1.0,-1.0,3.0,2.0,E,23P,L2c,E,23P,L2c
11290,167567012,864691135469753426,864691136091978932,106.03149606323242,311.8511345062256,21300,[45182.   37627.5    601.65],-1.0,-1.0,3.0,2.0,E,23P,L3a,E,4P,L3b
11291,113407373,864691136274248382,864691135884866160,32.15326611328125,248.4838165740967,5260,[149664. 201516.  24806.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-ET,L5ET
11292,117324112,864691135367820793,864691136662437598,133.70459970092773,746.8873337097168,4352,[151152. 238130.  19505.],-1.0,-1.0,3.0,2.0,E,6P-CT,L6tall-a,I,BC,PTC
11293,335509839,864691135207730809,864691135677500995,52.67754718017578,58.91639697265625,2540,[283554. 132833.  15404.],-1.0,-1.0,3.0,3.0,E,4P,L3b,E,4P,L4a
11294,206922293,864691135526923611,864691135938341380,407.0605350036621,387.5725758247376,7008,[207082.  87662.  17368.],-1.0,-1.0,3.0,3.0,E,5P-IT,L5a,E,23P,L2c
11295,311443239,864691135404010990,864691135851036871,368.4327174530029,486.521830581665,1764,[268068. 108420.  18802.],-1.0,-1.0,3.0,3.0,E,5P-ET,L5ET,E,5P-ET,L5ET
11296,372416719,864691136973682972,864691135441494088,90.4767646408081,244.8728560180664,4504,[302752. 227934.  18695.],-1.0,-1.0,3.0,3.0,E,6P-IT,L6tall-c,E,6P-CT,L6tall-c
11297,230856840,864691136672809095,864691135565485335,20.119000610351563,273.6464272613525,2596,[219524. 128303.  15195.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2c
11298,186885128,864691136239137596,864691135565282903,49.01073693847656,284.3774092025757,13212,[193612. 144950.  20248.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L3b
11299,175794415,864691134989919098,864691136379164885,214.6546471557617,245.29968339538576,5472,[183748. 212716.  26418.],-1.0,-1.0,3.0,2.0,E,6P-IT,L6tall-b,I,MC,DTC
11300,120766106,864691135209010553,864691136904283058,146.55892098999024,632.0222259063721,2804,[153335. 222378.  19264.],-1.0,-1.0,3.0,2.0,E,23P,L3a,E,5P-IT,L5b
11301,189772290,864691134886156026,864691135565623639,39.624679321289065,206.6413801879883,2908,[193599. 202745.  25966.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-ET,L5ET
11302,72474958,864691135279498657,864691135584602744,63.43867199707032,400.07114797973634,25524,[31774.  36638.5   558.9],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3a
11303,272860636,864691135578068997,864691135610728967,7.500796875,280.8803180389404,336,[241385. 198055.  25341.],-1.0,-1.0,3.0,3.0,E,6P-IT,L6short-a,I,BC,PTC
11304,259218936,864691136001642954,864691135992790721,74.98159521484375,811.7155936431885,5864,[233338. 196894.  25085.],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,MC,DTC
11305,361494099,864691135926618068,864691135719306545,116.92563360595705,792.849114440918,13120,[295074. 241016.  24452.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,6P-IT,L6tall-c
11306,325941772,864691135182713602,864691135195394858,80.23999298095703,218.12735747146607,3712,[68952.5  44470.5    627.25],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,5P-IT,L5a
11307,406970535,864691135738256532,864691135661303536,114.1608305053711,334.0205509643555,1732,[81482.75  37807.75    594.025],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,4P,L4a
11308,211803949,864691136090321463,864691134941228131,140.89023175048828,212.61356965637208,2428,[52701.    25810.      580.425],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L3a
11309,193334477,864691136092588212,864691135408808649,68.11298840332032,478.5053413238525,4900,[199192.  96248.  22831.],-1.0,-1.0,3.0,2.0,E,5P-IT,L4c,E,23P,L2a
11310,269761005,864691135864816092,864691136881621102,119.8798317565918,236.94657552337645,2104,[61076.5 52591.5   562.5],-1.0,-1.0,3.0,2.0,I,MC,PTC,E,6P-CT,L6tall-a
11311,32103015,864691136025061177,864691135976990275,67.74723751831054,499.691843410492,3004,[25592.    32177.      527.025],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L2a
11312,503343623,864691136966545358,864691136903442610,54.5953913269043,448.96258188915255,15964,[98215.    47799.5     577.525],-1.0,-1.0,3.0,2.0,E,4P,L3a,E,5P-IT,L6short-b
11313,223563208,864691135750170921,864691135810773452,143.08305337524413,690.0128515777587,2396,[213142. 171316.  21554.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5b,E,4P,L4a
11314,336445882,864691135233500249,864691135996024234,12.85516748046875,179.85656800842284,11256,[285680. 170640.  17659.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L5a
11315,389477693,864691135059143323,864691135684236274,168.30686787033082,698.5468998374939,4344,[79525.5   22362.5     496.075],-1.0,-1.0,3.0,2.0,E,5P-IT,L5a,E,23P,L3a
11316,355790603,864691135416106426,864691136602371793,10.7347421875,131.35764042663575,1160,[297852.  98120.  22555.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2b
11317,300767441,864691136673743751,864691136334438067,65.47236824035645,574.522569984436,1892,[259640. 186652.  21876.],-1.0,-1.0,3.0,2.0,E,23P,L3b,E,5P-IT,L5a
11318,343279299,864691135345771167,864691135777432237,29.861046875,237.0943151702881,5244,[71925.    39486.      447.825],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,BC,PTC
11319,336822602,864691135954793224,864691135584811384,103.27734576416016,182.09345278930664,3784,[70745.5   44128.      560.675],-1.0,-1.0,3.0,2.0,E,4P,L4b,E,4P,L4a
11320,314429358,864691135685082807,864691135810345164,142.173628326416,355.47606219482424,6948,[268950. 223800.  23696.],-1.0,-1.0,3.0,2.0,E,5P-IT,L4c,I,BC,PTC
11321,353274459,864691135572271141,864691136311001690,144.21541390991212,338.2586652832032,3816,[290212. 184398.  25346.],-1.0,-1.0,3.0,2.0,E,23P,L3a,I,MC,DTC
11322,338236001,864691136025077561,864691135479154630,77.17089733886719,181.8946532821656,4076,[71040.    49121.5     443.975],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-ET,L5ET
11323,49876394,864691136227816785,864691135538557554,214.6018973236084,233.7783973083496,6504,[116348.  92110.  27529.],-1.0,-1.0,3.0,3.0,E,23P,L2c,E,23P,L2c
11324,333011456,864691136062130312,864691137197943617,127.55904089355468,118.37118768310548,4556,[281846. 151184.  22834.],-1.0,-1.0,3.0,2.0,E,4P,L4b,E,4P,L4a
11325,172850343,864691135517321939,864691135384018667,119.69569418334962,471.0972571105957,4508,[46663.5  51066.5    603.45],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,BC,PTC
11326,197122501,864691135996104618,864691135940617126,80.7152178955078,210.4552714691162,2480,[49052.5  49238.     637.05],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-ET,L5ET
11327,133536601,864691136005996490,864691136091451060,46.74010430908203,352.9754298477173,1424,[160874. 175644.  26280.],-1.0,-1.0,3.0,2.0,E,23P,L3b,E,4P,L4a
11328,367795138,864691136272955070,864691136144113972,17.02358654785156,250.5374085350037,1404,[301788. 219122.  21049.],-1.0,-1.0,3.0,2.0,I,BC,DTC,E,6P-IT,L6tall-a
11329,82620082,864691135136112153,864691136124485926,62.88905419921875,161.6729190979004,2480,[131669. 167596.  25634.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4a
11330,511908635,864691136362278882,864691136005808074,112.4369058227539,230.03615343475343,1060,[260264. 244546.  21006.],-1.0,-1.0,3.0,2.0,E,6P-CT,L6tall-a,E,6P-IT,L6short-b
11331,166409693,864691135183340034,864691136904615602,79.92336865234375,296.469837348938,8520,[180665. 128153.  22625.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L3a
11332,207351267,864691135101289504,864691136379897045,49.07446722412109,276.68838220977784,2140,[51505.5   27924.      502.875],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2c
11333,364622919,864691135755885778,864691135516915411,58.52966284179688,217.24659451293945,9060,[300546. 199838.  18323.],-1.0,-1.0,3.0,3.0,E,5P-ET,L5ET,E,6P-IT,L6short-a
11334,424898353,864691135156774756,864691136042137430,146.44496059417725,126.432462310791,26416,[336278.  89740.  26268.],-1.0,-1.0,3.0,2.0,E,23P,L5a,E,23P,L3a
11335,42606541,864691136144311860,864691135938323253,43.38219830322266,351.7855049438477,2280,[27272.25  62437.25    507.425],-1.0,-1.0,3.0,2.0,E,6P-IT,L6tall-c,E,6P-IT,L6tall-c
11336,270742431,864691135591473419,864691135575449630,40.07935891723633,224.6847314605713,2516,[244930. 113190.  24263.],-1.0,-1.0,3.0,3.0,E,23P,L3a,E,23P,L2c
11337,70570374,864691135541476804,864691135082051831,8.8422001953125,258.6689125213623,164,[127798. 185946.  26309.],-1.0,-1.0,3.0,2.0,E,4P,L4b,E,5P-IT,L5a
11338,224353148,864691135014050806,864691135954443016,9.777302734375,415.8287697143555,2856,[214150. 142870.  23571.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3b
11339,185023292,864691135502729538,864691135810127820,437.4348870544434,193.63043463134767,5612,[193200. 155336.  19835.],-1.0,-1.0,3.0,3.0,E,4P,L3b,E,6P-CT,L6tall-c
11340,279975104,864691135748553769,864691136419478935,86.4631522140503,543.6861035728455,2108,[61675.  53698.5   633.9],-1.0,-1.0,3.0,2.0,E,23P,L3b,E,6P-CT,L6tall-a
11341,55703082,864691136009526190,864691136757030510,59.07370324707031,131.08289959716797,4804,[114854. 200694.  19348.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5b,I,MC,DTC
11342,296612657,864691135502763357,864691136370818696,7.67804150390625,351.57676693725585,2712,[261163. 191956.  19021.],-1.0,-1.0,3.0,2.0,E,23P,L3b,E,5P-IT,L5b
11343,221947508,864691135688277216,864691136085441132,77.96011332702636,534.2645343933106,23696,[213430. 222868.  25180.],-1.0,-1.0,3.0,2.0,E,23P,L3b,E,6P-CT,L6tall-a
11344,338323342,864691135754608850,864691135915823718,127.90880822753908,909.8702060394288,11184,[284208. 172366.  23526.],-1.0,-1.0,3.0,2.0,E,6P-IT,L6tall-b,E,4P,L4b
11345,486104189,864691136922751204,864691135564686423,32.71486047363281,155.99572927856445,2816,[374282. 142848.  23183.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4a
11346,252823893,864691135726232639,864691135464477765,33.07046875,432.1129891395569,13992,[229422. 184382.  16199.],-1.0,-1.0,3.0,2.0,E,4P,L4b,E,5P-IT,L5b
11347,360305688,864691136724622589,864691136543676066,58.33409992980957,118.39920520019533,1848,[296276. 127096.  22409.],-1.0,-1.0,3.0,2.0,E,23P,L2b,I,BC,PTC
11348,356167272,864691135475565888,864691136904065202,41.014366912841794,125.38807696533205,4148,[295181. 136413.  17478.],-1.0,-1.0,3.0,3.0,E,23P,L2c,E,4P,L4b
11349,448267826,864691136904083378,864691136928825055,95.7942746887207,174.90236694335937,1148,[347980. 218743.  25297.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5a,E,6P-CT,L6tall-b
11350,244134202,864691135355862735,864691135856320046,35.12815478515625,127.38130793762208,976,[56828.5 43749.    522.2],-1.0,-1.0,3.0,2.0,E,4P,L4b,E,5P-IT,L4c
11351,370667642,864691136911650289,864691135989062090,18.47143896484375,160.1802845916748,9112,[75763.5   44208.5     639.775],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-ET,L5a
11352,224423679,864691135911169705,864691135275586021,9.787365234375,312.12461531066896,4460,[53743.   37457.25   585.4 ],-1.0,-1.0,2.0,2.0,I,BC,PTC,E,4P,L3b
11353,305915592,864691135615421899,864691135575953438,97.58521340942384,228.3615130004883,2120,[262570. 131948.  23221.],-1.0,-1.0,3.0,2.0,I,MC,PTC,E,23P,L3b
11354,399091286,864691136926426442,864691135687577824,125.86329748535157,302.5558515014649,6700,[318884. 189164.  18226.],-1.0,-1.0,3.0,3.0,E,6P-IT,L6short-b,E,5P-IT,L5a
11355,318598004,864691135866001884,864691135135666201,107.88667698669434,147.88959619140624,2792,[67795.5 28023.5   489.9],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L3a
11356,111583898,864691136009447340,864691135135489049,77.05020251464843,192.39251263427732,7244,[150744. 178258.  23707.],-1.0,-1.0,3.0,2.0,E,4P,L4b,E,5P-IT,L5a
11357,75189199,864691135213087104,864691136810003566,85.40448304748536,66.331905960083,732,[127386. 253078.  19565.],-1.0,-1.0,2.0,3.0,E,6P-IT,L6tall-c,E,6P-CT,L6tall-a
11358,340011592,864691136065821592,864691135214110264,206.2557961730957,321.1265954055786,6852,[283350. 139004.  24181.],-1.0,-1.0,3.0,2.0,I,MC,PTC,I,BC,PTC
11359,397469173,864691137054644854,864691135582642029,34.34372158813476,97.10685162353516,1292,[79853.    34243.      682.675],-1.0,-1.0,3.0,3.0,E,4P,L4b,E,23P,L3a
11360,218509061,864691135502059869,864691136904770482,12.824210693359374,65.30429028320313,2612,[52319.  62917.5   613. ],-1.0,-1.0,3.0,2.0,E,6P-CT,L6tall-c,E,6P-IT,L6tall-b
11361,303072454,864691135778126781,864691137054062966,127.11584143066406,74.7596240234375,11916,[262356. 200744.  26937.],-1.0,-1.0,3.0,3.0,I,MC,DTC,E,5P-IT,L5a
11362,35300799,864691135741194603,864691135848735326,209.1498481445313,156.49530249023437,33520,[104042. 190246.  16259.],-1.0,-1.0,3.0,2.0,E,4P,L4b,E,5P-ET,L5ET
11363,210590888,864691136487168530,864691135502821813,85.99743698120118,255.7159454460144,5332,[205332. 233614.  21840.],-1.0,-1.0,3.0,2.0,E,5P-ET,L5ET,E,6P-CT,L6tall-a
11364,426445750,864691135748962857,864691135066377796,25.441679443359376,329.8169321594238,18008,[338530. 192020.  25033.],-1.0,-1.0,3.0,2.0,E,23P,L3a,I,BC,PTC
11365,190094264,864691136066735768,864691135772486219,146.75371881103516,395.7238400268554,23128,[193525. 201085.  21608.],-1.0,-1.0,3.0,2.0,E,23P,L2c,E,6P-IT,L6short-a
11366,376268882,864691136391402367,864691135208976761,35.6521123046875,248.9090605163574,8092,[77071.   32020.     617.65],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3b
11367,331227707,864691135489666106,864691135783364659,112.24186882019043,140.9692853088379,10608,[280878. 143938.  18597.],-1.0,-1.0,3.0,2.0,E,23P,L3b,I,MC,ITC
11368,404635029,864691135692847764,864691136724672509,108.45799633789062,400.17057664489744,9076,[326204. 122524.  22399.],-1.0,-1.0,3.0,2.0,I,MC,PTC,E,23P,L3a
11369,136009952,864691136390495103,864691135498499091,129.81785134887696,293.5059958190918,2588,[41504.5 33574.5   465.4],-1.0,-1.0,3.0,3.0,E,23P,L3b,E,4P,L3b
11370,492173146,864691135294110220,864691136310666074,154.70330110168456,83.6737939300537,8856,[95214.    58793.5     632.525],-1.0,-1.0,3.0,2.0,E,6P-IT,L6tall-c,E,6P-IT,L6short-b
11371,255929698,864691135849145950,864691137198065729,74.25993753051758,462.9473645324707,2740,[233652. 106752.  21614.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L2a
11372,370858546,864691135163379245,864691135589922059,88.51708581542968,76.63878842163086,2536,[75909.    35285.5     608.775],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,4P,L4a
11373,287247172,864691136329994986,864691135463704126,51.08045474243164,150.60775372314453,7636,[251054. 230842.  24464.],-1.0,-1.0,3.0,2.0,E,5P-NP,L5NP,I,MC,PTC
11374,176064982,864691136144112692,864691136040483326,71.54103626251221,159.08095147705075,12444,[46225.    45039.75    491.325],-1.0,-1.0,3.0,2.0,E,4P,L3b,E,4P,L4c
11375,419290259,864691135572115493,864691135397444385,69.7681205444336,192.84156755828857,3280,[334906. 180754.  25704.],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,MC,DTC
11376,26909281,864691135503810244,864691135856524590,320.6122629699707,134.90632136535643,12076,[ 99927. 182412.  16039.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,6P-IT,L6tall-a
11377,240206482,864691135910671017,864691135462903197,56.507772338867184,374.2778536376953,840,[221704. 235012.  23809.],-1.0,-1.0,3.0,3.0,E,5P-IT,L5a,I,BC,PTC
11378,120623031,864691135810540748,864691135059505051,81.34174285888672,251.3176675720215,7580,[152524. 192240.  25859.],-1.0,-1.0,3.0,2.0,E,5P-IT,L4c,E,6P-CT,L5b
11379,140641644,864691136209507516,864691135800742498,103.73940127563476,264.86099089050293,472,[41796.  44330.    597.1],-1.0,-1.0,3.0,3.0,E,4P,L4a,E,4P,L4a
11380,190907275,864691135323181212,864691135693555647,414.3273282775879,158.91489463806153,3084,[49333.   24876.     526.35],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,5P-ET,L5ET
11381,134345834,864691135772891467,864691136724332541,31.58347009277344,213.5661665802002,2508,[40311.5   52390.5     481.575],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,MC,DTC
11382,292877429,864691135013909398,864691135572666149,15.116509643554688,134.25829849243163,1560,[256284. 191704.  22571.],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,MC,DTC
11383,138129056,864691135101309728,864691135163047725,118.94314436340332,327.2288120422363,4072,[167038. 243238.  24315.],-1.0,-1.0,3.0,2.0,E,5P-ET,L5a,E,6P-IT,L6tall-c
11384,45969052,864691136108739512,864691135292362934,69.03904522705078,163.8189503326416,1040,[110143. 137707.  20427.],-1.0,-1.0,3.0,3.0,E,4P,L3b,E,23P,L2c
11385,468411122,864691136006161610,864691136926411594,87.42159913635254,212.10007284545895,3236,[363484. 116748.  23925.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L3a
11386,330481629,864691134965694495,864691135462749246,129.39794415283205,169.14848109436036,1004,[280880. 148782.  21465.],-1.0,-1.0,3.0,2.0,E,4P,L4b,I,MC,DTC
11387,279605645,864691135118298333,864691135927341524,157.7370064086914,278.5131715545654,1588,[61774.5   45863.5     452.275],-1.0,-1.0,3.0,2.0,I,BPC,DTC,I,BC,PTC
11388,381461375,864691135066377796,864691135995088074,37.71844282531738,279.7303919181824,4472,[77124.5 50887.5   647.3],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,6P-IT,L6short-a
11389,212823471,864691135407281865,864691136907510894,60.66147888183594,103.6492762451172,14896,[209718. 138698.  16020.],-1.0,-1.0,3.0,2.0,E,23P,L3b,I,MC,DTC
11390,322946921,864691135590408971,864691134965230879,129.6193170776367,412.5816903839111,9020,[277340.  81919.  27862.],-1.0,-1.0,3.0,3.0,I,NGC,STC,E,23P,L2a
11391,61194651,864691135778733245,864691136050865139,9.9204931640625,555.5326152648926,724,[29624.25 55147.     583.6 ],-1.0,-1.0,3.0,2.0,E,23P,L3a,I,MC,ITC
11392,277569824,864691135777586272,864691136273363390,137.95301406860352,255.7846175994873,13828,[246667. 208643.  22374.],-1.0,-1.0,3.0,3.0,E,6P-IT,L6tall-b,E,6P-IT,L6short-b
11393,452022651,864691135490589799,864691135771668043,10.2876142578125,254.17236405944823,2548,[88321.  25493.    571.1],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2a
11394,45661217,864691135476425384,864691135974855791,92.54132704162598,81.43575364685059,22872,[113658. 127434.  19552.],-1.0,-1.0,3.0,3.0,E,23P,L2b,E,23P,L3b
11395,200274920,864691135610728967,864691135404091630,142.757790435791,339.64703819274905,49424,[203458. 190086.  27031.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-ET,L5ET
11396,281106864,864691135737783684,864691135698114837,170.5956654663086,375.9607675018311,2048,[247724. 246306.  20220.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,6P-IT,L6short-a
11397,26812726,864691136723482365,864691136262039780,44.60796173095703,449.8478220977783,2312,[ 97786. 122024.  16219.],-1.0,-1.0,3.0,2.0,E,4P,L4b,E,23P,L2c
11398,17046007,864691135182071554,864691135373423048,21.326044555664065,765.6150829467773,5960,[ 93363. 126005.  19251.],-1.0,-1.0,3.0,3.0,I,BC,PTC,E,23P,L2b
11399,372192755,864691134948232188,864691136287316163,96.85079336547852,430.2169515228272,11096,[302995. 107638.  24738.],-1.0,-1.0,3.0,2.0,E,23P,L3a,E,23P,L3a
11400,131120467,864691136922714084,864691136106810585,136.45855569458007,322.21173341369627,348,[39951.    27642.      614.875],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3a
11401,479051859,864691135475652160,864691136812239475,28.190719787597654,21.09257263183594,3248,[372030. 185944.  22018.],-1.0,-1.0,3.0,3.0,E,5P-IT,L5b,I,BC,PTC
11402,49596464,864691135269786277,864691136451733503,181.0937699584961,128.89609173583983,7144,[29512.5 29480.    589.8],-1.0,-1.0,3.0,3.0,E,23P,L2a,I,MC,DTC
11403,262041707,864691135782389043,864691136371073416,71.56670550537109,118.97253314208984,9436,[239452. 178022.  24329.],-1.0,-1.0,3.0,2.0,E,4P,L4c,I,BC,PTC
11404,312113672,864691136740814940,864691135570737645,147.6085553894043,198.77713105773927,2696,[266004. 128124.  22352.],-1.0,-1.0,3.0,3.0,E,23P,L2b,E,4P,L4b
11405,444244513,864691136380102613,864691135307569734,72.61244927978515,104.72411652374268,4052,[350998. 150072.  19843.],-1.0,-1.0,3.0,3.0,E,23P,L3b,I,BC,PTC
